SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,tenure_group,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,11,20.0,196.35,9.817499999999999,0-1yr,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0,12,78.3,909.25,11.612388250319285,0-1yr,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True
0,61,103.9,6449.15,62.070741097208845,4-6yrs,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False
0,39,20.7,762.45,36.833333333333336,2-4yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,55,96.8,5283.95,54.58626033057851,4-6yrs,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True
0,17,94.4,1617.5,17.134533898305083,1-2yrs,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True
0,37,20.15,785.75,38.99503722084368,2-4yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,72,26.0,1776.0,68.3076923076923,4-6yrs,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,72,77.35,5396.25,69.76405946994183,4-6yrs,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False
0,8,66.05,574.5,8.697956093868282,0-1yr,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,22,19.9,400.3,20.115577889447238,1-2yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,84.3,84.3,1.0,0-1yr,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0,38,68.15,2656.3,38.97725605282465,2-4yrs,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,17,80.85,1445.95,17.8843537414966,1-2yrs,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False
1,70,75.5,5212.65,69.04172185430463,4-6yrs,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False
1,72,92.45,6440.25,69.66197944835045,4-6yrs,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,True
0,28,80.6,2244.95,27.852977667493796,2-4yrs,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,15,83.2,1130.0,13.581730769230768,1-2yrs,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,72,87.55,6463.15,73.8223872073101,4-6yrs,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False
1,11,99.55,1131.2,11.363134103465596,0-1yr,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
1,8,81.25,585.95,7.211692307692308,0-1yr,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True
0,57,109.4,6252.7,57.154478976233996,4-6yrs,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False
0,1,19.95,19.95,1.0,0-1yr,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,46,45.55,2062.15,45.2722283205269,2-4yrs,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
0,30,20.7,587.1,28.36231884057971,2-4yrs,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,10,75.3,720.45,9.56772908366534,0-1yr,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,23,99.25,2186.4,22.029219143576828,1-2yrs,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True
0,32,93.4,2979.3,31.8982869379015,2-4yrs,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False
0,13,73.75,956.65,12.971525423728814,1-2yrs,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,39,80.45,3201.55,39.79552517091361,2-4yrs,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True
0,44,88.15,3973.2,45.073170731707314,2-4yrs,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False
1,9,49.2,447.9,9.103658536585366,0-1yr,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,67,19.65,1335.2,67.94910941475828,4-6yrs,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,9,79.35,661.25,8.333333333333334,0-1yr,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,15,79.75,1111.85,13.94169278996865,1-2yrs,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,71,105.15,7555.0,71.84973846885401,4-6yrs,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False
0,1,49.0,49.0,1.0,0-1yr,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,30,100.05,3046.15,30.446276861569217,2-4yrs,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
0,1,69.35,69.35,1.0,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,17,49.8,836.35,16.79417670682731,1-2yrs,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,3,85.8,272.2,3.1724941724941726,0-1yr,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
0,67,79.7,5293.4,66.41656210790464,4-6yrs,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False,True
0,1,20.95,20.95,1.0,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,50.55,50.55,1.0,0-1yr,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,32,79.3,2570.0,32.40857503152585,2-4yrs,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,41,19.5,798.2,40.93333333333334,2-4yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,80.55,80.55,1.0,0-1yr,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0,1,44.15,44.15,1.0,0-1yr,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,12,84.5,916.9,10.850887573964497,0-1yr,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True
0,62,105.5,6487.2,61.490047393364925,4-6yrs,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False
0,22,84.3,1855.65,22.012455516014235,1-2yrs,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True
0,17,92.7,1556.85,16.79449838187702,1-2yrs,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False
0,72,26.25,1988.05,75.73523809523809,4-6yrs,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,56,96.95,5432.2,56.030943785456415,4-6yrs,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False
0,9,20.45,147.55,7.2151589242053795,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,72,115.8,8424.9,72.75388601036269,4-6yrs,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False
0,20,108.2,2203.7,20.36691312384473,1-2yrs,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False
0,19,20.2,387.4,19.178217821782177,1-2yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2,67.75,116.65,1.7217712177121771,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,53,54.9,3045.75,55.478142076502735,4-6yrs,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False
1,27,85.25,2287.25,26.82991202346041,2-4yrs,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,6,20.15,130.5,6.476426799007444,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,9,90.35,767.9,8.499169894853349,0-1yr,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,8,55.75,446.8,8.014349775784753,0-1yr,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,71,114.6,8100.25,70.6828097731239,4-6yrs,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False
0,10,80.05,830.7,10.377264209868834,0-1yr,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,20.0,20.0,1.0,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,71,66.8,4689.15,70.19685628742515,4-6yrs,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False
0,68,100.3,6754.35,67.34147557328016,4-6yrs,True,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,False
0,34,105.35,3540.65,33.608448030374944,2-4yrs,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False
0,26,85.2,2184.6,25.640845070422532,2-4yrs,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False
0,22,48.8,1054.6,21.610655737704917,1-2yrs,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0,7,18.95,130.55,6.889182058047494,0-1yr,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,20,69.8,1540.35,22.068051575931232,1-2yrs,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,106.15,6411.25,60.398021667451715,4-6yrs,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False
0,72,20.55,1432.55,69.71046228710462,4-6yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,72,105.75,7629.85,72.14988179669031,4-6yrs,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False
0,4,25.25,101.9,4.035643564356436,0-1yr,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,16,19.75,313.4,15.868354430379746,1-2yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,62,104.85,6312.9,60.20886981402003,4-6yrs,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False
0,10,60.95,629.55,10.328958162428219,0-1yr,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,31,81.15,2640.55,32.53912507701787,2-4yrs,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,71,19.1,1372.45,71.85602094240838,4-6yrs,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,58,20.8,1212.25,58.28125,4-6yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,70,90.15,6237.05,69.18524681087077,4-6yrs,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False
0,71,90.1,6310.9,70.04328523862375,4-6yrs,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False
1,69,74.1,5031.0,67.89473684210527,4-6yrs,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
1,1,85.05,85.05,1.0,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,72,118.75,8672.45,73.03115789473685,4-6yrs,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False
0,26,85.9,2196.45,25.56984866123399,2-4yrs,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,33,95.0,3008.15,31.664736842105263,2-4yrs,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False
0,10,20.15,220.8,10.957816377171218,0-1yr,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,57,101.3,5779.6,57.054294175715704,4-6yrs,False,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False
0,10,21.2,222.65,10.502358490566039,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,39,24.2,914.6,37.79338842975207,2-4yrs,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0,11,20.3,246.3,12.133004926108374,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,21,102.8,2110.15,20.52675097276265,1-2yrs,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True
0,68,85.3,5560.0,65.18171160609613,4-6yrs,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False
0,18,89.6,1633.0,18.22544642857143,1-2yrs,True,False,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,6,99.95,547.65,5.4792396198099045,0-1yr,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True
0,18,56.25,969.85,17.241777777777777,1-2yrs,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,52,50.95,2610.65,51.23945044160942,4-6yrs,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,56,115.85,6567.9,56.69313767803194,4-6yrs,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False
0,45,103.65,4747.85,45.80656054027979,2-4yrs,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False
0,67,26.1,1759.55,67.41570881226053,4-6yrs,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
0,3,35.1,101.1,2.88034188034188,0-1yr,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1,65,99.1,6496.15,65.55146316851665,4-6yrs,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False
0,63,67.25,4234.15,62.96133828996282,4-6yrs,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,11,25.0,300.7,12.027999999999999,0-1yr,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,59.55,59.55,1.0,0-1yr,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,55,77.8,4323.35,55.57005141388176,4-6yrs,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
0,25,55.1,1466.1,26.607985480943736,2-4yrs,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0,72,117.8,8684.8,73.72495755517826,4-6yrs,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True
0,72,24.15,1776.45,73.55900621118013,4-6yrs,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
0,65,45.25,2933.95,64.83867403314916,4-6yrs,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
1,54,79.5,4370.25,54.971698113207545,4-6yrs,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,7,20.25,144.35,7.128395061728395,0-1yr,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,64.75,4804.75,74.20463320463321,4-6yrs,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False
0,21,54.6,1125.2,20.60805860805861,1-2yrs,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2,20.7,39.85,1.92512077294686,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4,94.75,422.4,4.4580474934036936,0-1yr,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
0,3,79.65,251.75,3.160703075957313,0-1yr,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,72,115.8,8332.15,71.95293609671847,4-6yrs,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False
0,6,49.45,314.6,6.361981799797776,0-1yr,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,52,83.8,4331.4,51.68735083532219,4-6yrs,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False
1,69,95.35,6382.0,66.93235448348192,4-6yrs,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False
0,8,94.7,740.3,7.817317845828933,0-1yr,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
1,8,74.05,600.15,8.104659014179608,0-1yr,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,63,89.6,5538.8,61.81696428571429,4-6yrs,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,60,116.6,7049.5,60.45883361921098,4-6yrs,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False
0,12,54.2,690.5,12.739852398523984,0-1yr,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,13,19.3,279.3,14.471502590673575,1-2yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,22,65.05,1427.55,21.94542659492698,1-2yrs,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
0,5,92.5,452.7,4.894054054054054,0-1yr,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0,1,19.45,19.45,1.0,0-1yr,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,72,24.05,1709.15,71.06652806652806,4-6yrs,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,2,18.75,53.15,2.8346666666666667,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,40,20.15,777.35,38.57816377171216,2-4yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,44,20.0,860.85,43.042500000000004,2-4yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,71,71.0,5012.1,70.59295774647887,4-6yrs,True,True,False,True,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False
0,2,75.55,166.3,2.2011912640635343,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,26,93.6,2404.1,25.68482905982906,2-4yrs,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False
0,1,70.0,70.0,1.0,0-1yr,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1,24.4,24.4,1.0,0-1yr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,65,74.8,4820.15,64.44050802139037,4-6yrs,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True
0,3,65.25,209.9,3.2168582375478927,0-1yr,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0,13,50.55,610.75,12.082096933728982,1-2yrs,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,33,104.4,3409.6,32.65900383141762,2-4yrs,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True
0,1,70.7,70.7,1.0,0-1yr,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,4,45.25,155.35,3.4331491712707183,0-1yr,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,70.3,144.0,2.0483641536273116,0-1yr,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,72,108.95,7875.0,72.28086278109224,4-6yrs,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,False,False
0,37,26.45,911.6,34.465028355387524,2-4yrs,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,15,86.2,1270.2,14.735498839907192,1-2yrs,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
0,23,19.65,478.1,24.33078880407125,1-2yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
0,30,51.2,1561.5,30.498046875,2-4yrs,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
0,42,19.05,761.85,39.99212598425197,2-4yrs,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
0,32,74.75,2282.95,30.541137123745816,2-4yrs,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False
0,22,75.8,1615.1,21.307387862796833,1-2yrs,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,42,25.1,1097.15,43.711155378486055,2-4yrs,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,8,44.45,369.3,8.308211473565803,0-1yr,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,65,104.3,6725.3,64.48034515819751,4-6yrs,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False
0,2,19.5,31.55,1.617948717948718,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,70,89.0,6293.2,70.71011235955056,4-6yrs,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False
0,22,20.15,432.5,21.46401985111663,1-2yrs,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,74.9,321.75,4.295727636849132,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,2,74.9,147.15,1.9646194926568759,0-1yr,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,67,36.15,2434.45,67.34301521438451,4-6yrs,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0,25,19.2,532.1,27.713541666666668,2-4yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,20,19.25,375.25,19.493506493506494,1-2yrs,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,61.2,125.95,2.058006535947712,0-1yr,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
0,51,20.45,1042.65,50.98533007334964,4-6yrs,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,46,35.05,1620.25,46.226818830242514,2-4yrs,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0,25,100.25,2387.75,23.81795511221945,2-4yrs,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True
0,13,44.0,659.35,14.985227272727274,1-2yrs,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,25,102.8,2660.2,25.877431906614785,2-4yrs,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True
0,26,50.35,1285.8,25.53723932472691,2-4yrs,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,43,100.0,4211.55,42.115500000000004,2-4yrs,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True
0,19,20.0,377.55,18.8775,1-2yrs,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,10,99.85,990.9,9.923885828743115,0-1yr,True,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True
0,2,94.2,193.8,2.0573248407643314,0-1yr,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0,72,86.4,6058.95,70.1267361111111,4-6yrs,False,True,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False
1,18,58.4,964.9,16.522260273972602,1-2yrs,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
1,9,83.85,790.15,9.423375074537866,0-1yr,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
1,27,88.3,2467.75,27.947338618346546,2-4yrs,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,24,94.1,2322.85,24.684909670563233,1-2yrs,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False
0,69,104.05,7262.0,69.79336857280154,4-6yrs,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True
0,46,108.9,4854.3,44.57575757575758,2-4yrs,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False
1,72,107.4,7748.75,72.14851024208566,4-6yrs,False,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False
0,22,94.7,1914.9,20.220696937697994,1-2yrs,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True
1,70,90.85,6470.1,71.21739130434783,4-6yrs,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0,2,19.9,57.4,2.884422110552764,0-1yr,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,31,66.4,2019.8,30.418674698795176,2-4yrs,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False
1,56,100.65,5688.05,56.51316443119722,4-6yrs,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
0,16,100.7,1522.7,15.121151936444885,1-2yrs,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0,52,25.6,1334.5,52.12890625,4-6yrs,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,13,19.85,252.0,12.69521410579345,1-2yrs,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,35,20.75,700.45,33.7566265060241,2-4yrs,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,59,95.8,5655.45,59.0339248434238,4-6yrs,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False
0,72,94.65,6747.35,71.28737453777073,4-6yrs,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
1,66,80.55,5265.1,65.36436995654873,4-6yrs,False,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True
0,49,106.65,5174.35,48.51711204875762,4-6yrs,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False
0,2,45.85,105.6,2.303162486368593,0-1yr,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,21,104.35,2271.85,21.77144226161955,1-2yrs,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False
1,54,55.45,2966.95,53.50676284941388,4-6yrs,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False
