customerID,Churn_Yes,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighSpender,HighChurnRisk
2550-AEVRU,0,0,57,53.45,3053.0,52.63793103448276,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0,0
0969-RGKCU,0,0,37,19.8,677.05,17.817105263157895,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
0378-CJKPV,0,0,72,112.1,7965.95,109.12260273972602,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,1,0
4706-AXVKM,1,1,11,84.8,906.85,75.57083333333334,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1
5889-JTMUL,1,1,50,95.05,4888.7,95.85686274509804,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,1,1
9026-RNUJS,1,1,5,50.35,237.25,39.541666666666664,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1
3746-EUBYR,1,0,1,74.6,74.6,37.3,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1
2332-EFBJY,1,0,16,19.7,342.4,20.141176470588235,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
2880-FPNAE,0,1,2,74.2,140.1,46.699999999999996,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1
1703-MGIAB,0,0,17,69.0,1108.0,61.55555555555556,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,0,0
4311-QTTAI,0,0,16,19.35,295.55,17.38529411764706,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
9474-PHLYD,1,0,15,59.45,892.65,55.790625,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0,0
4318-RAJVY,0,0,10,19.8,198.25,18.022727272727273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
2165-VOEGB,1,0,46,105.2,4822.85,102.61382978723405,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,1,0
3612-YUNGG,0,0,64,109.2,6741.15,103.71,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,1,0
2254-DLXRI,0,0,1,79.15,79.15,39.575,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,0,1
5062-CJJKH,0,0,25,53.65,1355.45,52.13269230769231,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,0,0
9028-LIHRP,0,0,71,100.2,7209.0,100.125,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,1,0
2219-MVUSO,1,0,8,45.15,438.4,48.71111111111111,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1053-MXTTK,0,0,72,108.65,7726.35,105.84041095890412,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,1,0
1530-ZTDOZ,0,0,49,40.65,2070.75,41.415,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0
1301-LOPVR,0,0,29,55.35,1636.95,54.565000000000005,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,0,0
0853-TWRVK,0,0,72,105.6,7581.5,103.85616438356165,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,1,0
8914-RBTSB,1,0,31,93.8,3019.5,94.359375,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,1,1
6212-ATMLK,0,0,50,95.7,4729.75,92.74019607843137,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
8200-LGKSR,0,0,71,83.2,6126.1,85.08472222222223,True,True,False,True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,False,0,0
1568-BEKZM,0,1,70,90.05,6333.4,89.20281690140844,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,1,0
0670-ANMUU,0,0,71,97.65,6687.85,92.88680555555555,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,1,0
6897-RWMUB,0,0,61,68.05,4158.25,67.06854838709677,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,0,0
0963-ZBDRN,1,0,32,96.2,3183.4,96.46666666666667,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,1,1
7594-RQHXR,1,0,1,79.6,79.6,39.8,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
6999-CHVCF,0,0,68,102.1,7149.35,103.61376811594204,True,False,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,1,0
6134-KWTBV,0,0,62,23.4,1429.65,22.692857142857143,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
1077-HUUJM,0,0,7,71.05,472.65,59.08125,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
6331-EWIEB,1,0,20,85.25,1734.5,82.5952380952381,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
0895-LNKRC,0,0,6,19.45,113.5,16.214285714285715,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
2045-BMBTJ,0,1,33,59.45,1884.65,55.43088235294118,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,0,0
8417-GSODA,0,0,28,92.2,2568.15,88.55689655172414,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,1,0
5171-EPLKN,0,0,27,19.85,470.0,16.785714285714285,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
4452-QIIEB,0,0,7,43.9,278.4,34.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
5998-VVEJY,1,0,26,80.5,2088.8,77.36296296296297,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1
1624-NALOJ,1,1,5,89.8,502.6,83.76666666666667,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0,1
6741-EGCBI,0,1,30,90.5,2595.85,83.73709677419355,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,1,1
7820-ZYGNY,0,0,63,90.45,5825.5,91.0234375,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,1,0
4317-VTEOA,1,0,1,50.75,50.75,25.375,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
9677-AVKED,0,0,53,84.6,4449.75,82.40277777777777,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,0,0
1670-SVOWZ,1,0,14,89.65,1208.35,80.55666666666666,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,0,0
2227-JRSJX,0,0,21,99.15,1956.4,88.92727272727274,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,1,1
9847-HNVGP,0,0,17,19.95,310.6,17.255555555555556,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
6696-YDAYZ,0,0,16,20.5,290.55,17.091176470588238,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
8980-WQFWL,0,0,35,62.1,2096.1,58.224999999999994,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0,0
1730-ZMAME,0,1,32,79.5,2665.0,80.75757575757575,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
6506-EYCNH,0,0,28,19.55,543.8,18.75172413793103,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
4634-JLRJT,0,0,1,20.35,20.35,10.175,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
9501-UKKNL,0,0,59,51.7,3005.8,50.09666666666667,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,0,0
2560-QTSBS,0,0,72,23.3,1623.15,22.234931506849318,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
7541-YLXCL,1,0,36,65.4,2498.4,67.52432432432433,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0,0
4795-WRNVT,0,0,40,65.1,2586.0,63.073170731707314,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,0,0
6080-TCMYC,0,0,40,81.2,3292.3,80.30000000000001,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1
0260-ZDLGK,1,0,9,72.9,651.4,65.14,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,0,0
7860-UXCRM,0,0,63,74.5,4674.55,73.03984375,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,0,0
6357-JJPQT,0,0,3,80.5,232.35,58.0875,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
2292-XQWSV,0,0,40,60.3,2448.5,59.71951219512195,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,0,0
9552-TGUZV,0,0,8,75.0,658.1,73.12222222222222,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0,1
5913-INRQV,0,1,34,90.15,3128.8,89.39428571428572,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,1,0
8722-NGNBH,1,0,5,40.0,223.45,37.24166666666667,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,0,0
6210-KBBPI,1,1,9,99.45,919.4,91.94,True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,1,1
9643-YBLUR,0,0,9,69.05,653.95,65.39500000000001,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,0,0
8734-FNWVH,0,0,31,59.7,1825.5,57.046875,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
9447-YPTBX,0,0,50,19.85,943.1,18.492156862745098,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
0133-BMFZO,1,0,2,86.25,181.65,60.550000000000004,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,0,1
6128-CZOMY,1,0,1,45.65,45.65,22.825,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9540-JYROE,1,0,8,70.1,551.35,61.26111111111111,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
9026-LHEVG,0,0,9,40.75,359.4,35.94,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,1
2260-USTRB,1,1,2,70.2,115.95,38.65,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1
3656-TKRVZ,1,0,3,55.35,165.2,41.3,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,1
7011-CVEUC,0,0,25,95.7,2338.35,89.93653846153846,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,1,1
6185-TASNN,0,1,1,46.3,46.3,23.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
7925-PNRGI,0,0,45,81.3,3541.1,76.9804347826087,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,0,0
8623-TMRBY,1,1,51,84.2,4146.05,79.73173076923078,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,0,1
1552-CZCLL,0,0,55,20.0,1087.25,19.415178571428573,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0
3038-PQIUY,0,0,38,66.15,2522.4,64.67692307692307,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,0,0
1501-SGHBW,1,0,2,45.85,81.0,27.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
9313-CDOGY,0,0,38,19.6,717.3,18.392307692307693,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0
8148-BPLZQ,0,0,34,49.8,1734.2,49.54857142857143,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0
2623-DRYAM,0,0,70,101.75,7069.3,99.56760563380281,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,1,1
9987-LUTYD,0,0,13,55.15,742.9,53.06428571428571,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0
3208-YPIOE,1,0,39,75.25,3017.65,75.44125,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
4488-KQFDT,0,0,61,103.95,6423.0,103.59677419354838,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,1,1
2612-RANWT,1,0,12,100.15,1164.3,89.56153846153846,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,1,1
5693-PIPCS,0,0,41,99.65,4220.35,100.48452380952382,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,1,0
0491-KAPQG,0,0,21,73.7,1558.7,70.85000000000001,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
1925-LFCZZ,0,1,55,50.05,2743.45,48.990178571428565,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,0,0
8039-EQPIM,0,0,69,60.25,4055.5,57.93571428571428,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,0,0
6900-PXRMS,1,1,26,105.75,2710.25,100.37962962962963,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,1,1
8707-RMEZH,0,1,69,87.3,6055.55,86.50785714285715,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,0,0
3346-BRMIS,1,1,18,48.35,810.7,42.66842105263158,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,0,0
3209-ZPKFI,0,0,47,54.25,2538.2,52.87916666666666,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0
6479-VDGRK,0,0,72,85.3,6129.2,83.96164383561644,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,0,0
9373-WSLOY,0,1,33,50.0,1750.85,51.495588235294115,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,0,0
2933-FILNV,1,0,2,24.4,36.55,12.183333333333332,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
3569-JFODW,0,0,72,90.95,6652.45,91.12945205479451,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,1,0
9819-FBNSV,0,1,37,72.25,2575.45,67.77499999999999,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
9544-PYPSJ,0,1,62,96.1,6019.35,95.5452380952381,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,1,1
1591-XWLGB,0,0,71,19.85,1379.6,19.16111111111111,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
0396-UKGAI,0,0,23,55.3,1284.2,53.50833333333333,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0
3243-ZHOHY,0,0,16,20.1,296.15,17.420588235294115,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
5186-EJEGL,0,0,9,69.5,653.25,65.325,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,0,0
7527-QNRUS,0,0,17,25.15,412.6,22.922222222222224,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
9986-BONCE,1,0,4,20.95,85.5,17.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
2722-JMONI,1,1,1,49.55,49.55,24.775,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,1
2203-GHNWN,0,0,24,79.65,1928.7,77.148,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0
3878-AVSOQ,0,1,1,71.25,71.25,35.625,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
3258-SYSWS,0,1,72,113.8,7845.8,107.47671232876712,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,1,0
5296-PSYVW,0,0,72,24.55,1750.7,23.982191780821918,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0
6319-QSUSR,0,0,11,19.7,216.2,18.016666666666666,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0
4083-EUGRJ,1,0,9,20.25,178.5,17.85,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
7579-OOPEC,1,1,2,50.15,115.1,38.36666666666667,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0
0512-FLFDW,0,1,60,100.5,6029.0,98.8360655737705,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,1,0
1771-OADNZ,1,1,29,95.9,2745.2,91.50666666666666,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,1,1
0487-CRLZF,0,0,49,74.45,3721.9,74.438,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,0,0
2107-FBPTK,0,1,30,104.1,3121.1,100.68064516129031,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
9451-WLYRI,0,0,53,19.05,990.45,18.34166666666667,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
8219-VYBVI,0,0,39,25.0,1004.35,25.10875,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1991-VOPLL,0,0,9,19.05,157.65,15.765,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
9738-QLWTP,0,0,39,81.9,3219.75,80.49375,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,0,0
1016-DJTSV,0,1,8,69.7,572.85,63.650000000000006,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9419-IPPBE,0,0,51,90.15,4554.85,87.59326923076924,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,1,1
0174-QRVVY,0,0,71,25.35,1847.55,25.660416666666666,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
5699-BNCAS,0,1,71,24.65,1766.75,24.538194444444443,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0,0
2900-PHPLN,0,1,70,19.55,1462.05,20.59225352112676,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
0612-RTZZA,1,1,1,25.25,25.25,12.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
8106-GWQOK,0,0,38,60.0,2193.2,56.23589743589743,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,0,0
8751-EDEKA,0,0,28,89.9,2433.5,83.91379310344827,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1,1
6878-GGDWG,0,0,32,19.4,641.15,19.42878787878788,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
4039-PIMHX,0,1,49,49.8,2398.4,47.968,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0
8450-LUGUK,0,0,37,24.1,861.85,22.68026315789474,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
3604-WLABM,0,0,10,54.25,583.0,53.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,1
0795-GMVQO,0,0,67,109.9,7332.4,107.82941176470588,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False,1,0
2259-OUUSZ,0,0,7,35.5,249.55,31.19375,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,0,0
1142-IHLOO,0,0,51,87.55,4475.9,86.07499999999999,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,0,0
6410-LEFEN,1,0,9,45.15,416.45,41.644999999999996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
4633-MKHYU,0,0,9,88.4,788.6,78.86,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,0,1
6257-RJOHI,0,0,4,50.8,202.3,40.46,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0
1545-JFUML,0,0,71,99.0,6994.6,97.14722222222223,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False,1,1
3194-ORPIK,1,0,50,84.4,4116.15,80.70882352941176,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0
7826-VVKWT,0,1,24,96.55,2263.45,90.538,False,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,1,1
1353-GHZOS,0,0,22,59.75,1374.35,59.75434782608695,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0
2587-EKXTS,0,0,44,111.5,4915.15,109.22555555555554,True,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,1,1
5442-BXVND,0,0,33,24.25,838.5,24.66176470588235,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
8816-VXNZD,1,0,1,75.1,75.1,37.55,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9378-FXTIZ,1,0,54,70.15,3715.65,67.55727272727273,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,0,0
1723-HKXJQ,1,0,42,101.75,4273.45,99.38255813953488,True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
7825-GKXMW,1,0,1,45.8,45.8,22.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
9753-OYLBX,0,0,1,20.5,20.5,10.25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
2364-UFROM,0,0,30,70.4,2044.75,65.95967741935483,True,False,False,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,0,0
6656-JWRQX,0,0,1,30.55,30.55,15.275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0
6473-ULUHT,0,0,16,84.9,1398.25,82.25,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,False,False,True,False,0,0
1240-KNSEZ,1,0,1,20.1,20.1,10.05,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0836-SEYLU,1,0,9,40.65,328.95,32.894999999999996,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0,0
4433-JCGCG,1,1,46,101.0,4680.05,99.57553191489362,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
3716-BDVDB,1,0,1,69.1,69.1,34.55,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
7688-AWMDX,0,0,71,54.5,3778.2,52.474999999999994,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,0
2842-BCQGE,0,0,43,75.35,3161.4,71.85000000000001,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
7244-QWYHG,0,0,50,44.45,2188.45,42.910784313725486,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,0,0
5899-MQZZL,1,0,13,75.0,999.45,71.38928571428572,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
6849-OYAMU,1,0,19,100.0,1888.65,94.4325,True,True,True,True,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,1,0
5312-UXESG,0,0,41,98.05,3990.6,95.0142857142857,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,1,1
9488-HGMJH,1,1,1,71.15,71.15,35.575,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
6038-GCYEC,1,0,24,54.15,1240.25,49.61,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,0,0
2150-WLKUW,0,0,40,63.9,2635.0,64.26829268292683,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0
7159-FVYPK,0,0,3,69.15,235.0,58.75,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,0,0
7032-LMBHI,0,0,37,64.65,2347.85,61.78552631578947,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0
1150-WFARN,1,0,67,108.75,7156.2,105.23823529411764,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,1,0
6088-BXMRG,0,0,32,98.85,3089.6,93.62424242424242,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
3144-AUDBS,1,0,6,49.15,270.8,38.68571428571429,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1
4821-SJHJV,0,0,32,89.6,2901.8,87.93333333333334,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1
7346-MEDWM,0,0,59,83.25,4949.1,82.485,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,0,1
1137-DGOWI,0,0,30,70.25,2198.9,70.93225806451613,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,0,0
5616-PRTNT,1,0,20,19.4,374.5,17.833333333333332,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0
3812-LRZIR,0,0,27,24.5,761.95,27.212500000000002,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0
4818-QIUFN,1,1,20,79.15,1520.9,72.42380952380952,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0,1
9483-GCPWE,0,0,9,20.1,190.25,19.025,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
4227-OJHAL,0,0,68,73.0,5163.0,74.82608695652173,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,0,0
9220-CXRSC,0,0,69,61.4,4059.85,57.99785714285714,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0,0
4993-JCRGJ,0,0,26,84.3,2281.6,84.5037037037037,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,0,0
9537-JALFH,0,0,69,19.9,1356.7,19.38142857142857,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
6698-OXETB,0,0,11,20.4,231.45,19.287499999999998,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
2103-ZRXFN,0,0,1,50.75,50.75,25.375,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
